,source,target,values
14486,Aurélien BOUTAUD,Climat,8.0
14487,Aurélien BOUTAUD,Veille M3,7.0
14490,Aurélien BOUTAUD,Développement durable,1.0
14492,Aurélien BOUTAUD,N,1.0
14493,Aurélien BOUTAUD,A,1.0
15044,Sandra DECELLE,Usage,1.0
15045,Sandra DECELLE,Santé,4.0
15050,Sandra DECELLE,Cadre de vie,8.0
15051,Sandra DECELLE,Service public,6.0
15052,Sandra DECELLE,Ressources,3.0
15053,Sandra DECELLE,Mobilité,2.0
15058,Sandra DECELLE,Attractivité,3.0
15060,Sandra DECELLE,Institution,2.0
15061,Sandra DECELLE,Évaluation,1.0
15062,Sandra DECELLE,Recherche,1.0
15065,Sandra DECELLE,Urbanisme,2.0
15068,Sandra DECELLE,Valeurs,1.0
15069,Sandra DECELLE,Grand Lyon,3.0
15070,Sandra DECELLE,Patrimoine,3.0
15079,Sandra DECELLE,Biodiversité,9.0
15082,Sandra DECELLE,Sécurité,1.0
15090,Sandra DECELLE,Climat,2.0
15648,Geneviève BERNARDIN,Usage,2.0
15649,Geneviève BERNARDIN,Santé,4.0
15654,Geneviève BERNARDIN,Cadre de vie,3.0
15655,Geneviève BERNARDIN,Service public,1.0
15662,Geneviève BERNARDIN,Attractivité,1.0
15668,Geneviève BERNARDIN,Éducation,1.0
15669,Geneviève BERNARDIN,Urbanisme,2.0
15677,Geneviève BERNARDIN,Transition,1.0
15683,Geneviève BERNARDIN,Biodiversité,5.0
15694,Geneviève BERNARDIN,Climat,1.0
16251,Laure BORNAREL,Handicap,11.0
16252,Laure BORNAREL,Usage,2.0
16253,Laure BORNAREL,Santé,42.0
16258,Laure BORNAREL,Cadre de vie,4.0
16259,Laure BORNAREL,Service public,2.0
16262,Laure BORNAREL,Entreprise,1.0
16264,Laure BORNAREL,Solidarité,1.0
16266,Laure BORNAREL,Attractivité,1.0
16267,Laure BORNAREL,Travail,1.0
16269,Laure BORNAREL,Évaluation,1.0
16270,Laure BORNAREL,Recherche,6.0
16272,Laure BORNAREL,Éducation,2.0
16277,Laure BORNAREL,Grand Lyon,1.0
16278,Laure BORNAREL,Patrimoine,3.0
16279,Laure BORNAREL,Prospective,2.0
16283,Laure BORNAREL,Inclusion,2.0
16287,Laure BORNAREL,Biodiversité,1.0
16291,Laure BORNAREL,Temps,2.0
16295,Laure BORNAREL,Personnes âgées,1.0
16298,Laure BORNAREL,Climat,2.0
16304,Laure BORNAREL,N,1.0
16305,Laure BORNAREL,A,1.0
16860,Claire HARPET,Économie,1.0
16862,Claire HARPET,Cadre de vie,1.0
16865,Claire HARPET,Mobilité,1.0
16867,Claire HARPET,Finance,1.0
16868,Claire HARPET,Solidarité,1.0
16876,Claire HARPET,Éducation,2.0
16879,Claire HARPET,Citoyenneté,1.0
16880,Claire HARPET,Valeurs,1.0
16882,Claire HARPET,Patrimoine,1.0
16885,Claire HARPET,Transition,3.0
16887,Claire HARPET,Inclusion,1.0
16902,Claire HARPET,Climat,1.0
17465,Miloud LEKOUARA,Social,1.0
17480,Miloud LEKOUARA,Éducation,1.0
17484,Miloud LEKOUARA,Valeurs,1.0
17488,Miloud LEKOUARA,Laïcité,3.0
17491,Miloud LEKOUARA,Inclusion,1.0
17502,Miloud LEKOUARA,Justice,1.0
18076,Stéphane BIENVENUE,Solidarité,3.0
18080,Stéphane BIENVENUE,Institution,1.0
18083,Stéphane BIENVENUE,International,6.0
18084,Stéphane BIENVENUE,Éducation,1.0
18086,Stéphane BIENVENUE,Politique de la ville,1.0
18087,Stéphane BIENVENUE,Citoyenneté,1.0
18090,Stéphane BIENVENUE,Patrimoine,1.0
18092,Stéphane BIENVENUE,Laïcité,2.0
18095,Stéphane BIENVENUE,Inclusion,8.0
18097,Stéphane BIENVENUE,Cohésion sociale,1.0
18101,Stéphane BIENVENUE,Démocratie,1.0
18106,Stéphane BIENVENUE,Justice,1.0
18107,Stéphane BIENVENUE,Personnes âgées,1.0
18666,Anne-Caroline JAMBAUD,Innovation,12.0
18668,Anne-Caroline JAMBAUD,Usage,8.0
18670,Anne-Caroline JAMBAUD,Data,6.0
18672,Anne-Caroline JAMBAUD,Économie,2.0
18674,Anne-Caroline JAMBAUD,Cadre de vie,1.0
18675,Anne-Caroline JAMBAUD,Service public,12.0
18677,Anne-Caroline JAMBAUD,Mobilité,9.0
18681,Anne-Caroline JAMBAUD,Numérique,11.0
18686,Anne-Caroline JAMBAUD,Recherche,1.0
18688,Anne-Caroline JAMBAUD,Éducation,1.0
18689,Anne-Caroline JAMBAUD,Urbanisme,4.0
18690,Anne-Caroline JAMBAUD,Politique de la ville,4.0
18691,Anne-Caroline JAMBAUD,Citoyenneté,2.0
18692,Anne-Caroline JAMBAUD,Valeurs,2.0
18693,Anne-Caroline JAMBAUD,Grand Lyon,1.0
18694,Anne-Caroline JAMBAUD,Patrimoine,9.0
18699,Anne-Caroline JAMBAUD,Inclusion,1.0
18705,Anne-Caroline JAMBAUD,Démocratie,2.0
18707,Anne-Caroline JAMBAUD,Temps,2.0
18709,Anne-Caroline JAMBAUD,Culture,20.0
18713,Anne-Caroline JAMBAUD,Égalité,2.0
18716,Anne-Caroline JAMBAUD,Genre,4.0
18720,Anne-Caroline JAMBAUD,N,1.0
18721,Anne-Caroline JAMBAUD,A,1.0
19278,Emmanuelle LAMBREY,Cadre de vie,2.0
19281,Emmanuelle LAMBREY,Mobilité,11.0
19291,Emmanuelle LAMBREY,International,1.0
19292,Emmanuelle LAMBREY,Éducation,1.0
19293,Emmanuelle LAMBREY,Urbanisme,6.0
19295,Emmanuelle LAMBREY,Citoyenneté,3.0
19297,Emmanuelle LAMBREY,Grand Lyon,1.0
19302,Emmanuelle LAMBREY,Concertation,1.0
19307,Emmanuelle LAMBREY,Biodiversité,1.0
19311,Emmanuelle LAMBREY,Temps,2.0
19314,Emmanuelle LAMBREY,Justice,1.0
19889,Emmanuel ARLOT,Numérique,2.0
19890,Emmanuel ARLOT,Attractivité,2.0
19900,Emmanuel ARLOT,Valeurs,1.0
19901,Emmanuel ARLOT,Grand Lyon,1.0
19902,Emmanuel ARLOT,Patrimoine,3.0
19917,Emmanuel ARLOT,Culture,3.0
20505,Caroline BROSSAT,Grand Lyon,1.0
20521,Caroline BROSSAT,Culture,1.0
21085,Florence LE NULZEC,Santé,1.0
21090,Florence LE NULZEC,Cadre de vie,2.0
21091,Florence LE NULZEC,Service public,1.0
21093,Florence LE NULZEC,Mobilité,1.0
21100,Florence LE NULZEC,Institution,2.0
21105,Florence LE NULZEC,Urbanisme,2.0
21109,Florence LE NULZEC,Grand Lyon,1.0
21110,Florence LE NULZEC,Patrimoine,2.0
21119,Florence LE NULZEC,Biodiversité,1.0
21705,Valérie PUGIN,Évaluation,1.0
21708,Valérie PUGIN,Éducation,14.0
21719,Valérie PUGIN,Inclusion,2.0
21720,Valérie PUGIN,Jeunesse,2.0
22298,Bertrand LABASSE,Cadre de vie,1.0
22305,Bertrand LABASSE,Numérique,2.0
22312,Bertrand LABASSE,Éducation,2.0
22316,Bertrand LABASSE,Valeurs,3.0
22896,Jean-Loup MOLIN,Usage,2.0
22908,Jean-Loup MOLIN,Solidarité,1.0
22909,Jean-Loup MOLIN,Numérique,1.0
22912,Jean-Loup MOLIN,Institution,1.0
22916,Jean-Loup MOLIN,Éducation,1.0
22919,Jean-Loup MOLIN,Citoyenneté,1.0
22920,Jean-Loup MOLIN,Valeurs,1.0
22921,Jean-Loup MOLIN,Grand Lyon,1.0
22923,Jean-Loup MOLIN,Prospective,2.0
22924,Jean-Loup MOLIN,Laïcité,1.0
22927,Jean-Loup MOLIN,Inclusion,3.0
22928,Jean-Loup MOLIN,Jeunesse,1.0
22929,Jean-Loup MOLIN,Cohésion sociale,2.0
22933,Jean-Loup MOLIN,Démocratie,1.0
22936,Jean-Loup MOLIN,Pensées politiques,1.0
22940,Jean-Loup MOLIN,Clivages,2.0
22944,Jean-Loup MOLIN,Genre,1.0
22945,Jean-Loup MOLIN,Pauvreté,1.0
23514,Paul BOINO,Attractivité,4.0
23516,Paul BOINO,Institution,3.0
23521,Paul BOINO,Urbanisme,1.0
23523,Paul BOINO,Citoyenneté,1.0
23525,Paul BOINO,Grand Lyon,2.0
23526,Paul BOINO,Patrimoine,2.0
24110,Annie HONNORAT,Cadre de vie,1.0
24118,Annie HONNORAT,Attractivité,1.0
24130,Annie HONNORAT,Patrimoine,1.0
24145,Annie HONNORAT,Culture,1.0
24706,Gilles CAYUELA,Innovation,1.0
24709,Gilles CAYUELA,Santé,1.0
24718,Gilles CAYUELA,Entreprise,2.0
24722,Gilles CAYUELA,Attractivité,4.0
24724,Gilles CAYUELA,Institution,1.0
24726,Gilles CAYUELA,Recherche,4.0
24728,Gilles CAYUELA,Éducation,6.0
24729,Gilles CAYUELA,Urbanisme,1.0
24734,Gilles CAYUELA,Patrimoine,2.0
25316,Bruno BIGOURDAN,Économie,4.0
25320,Bruno BIGOURDAN,Ressources,1.0
25322,Bruno BIGOURDAN,Entreprise,3.0
25326,Bruno BIGOURDAN,Attractivité,6.0
25327,Bruno BIGOURDAN,Travail,1.0
25328,Bruno BIGOURDAN,Institution,1.0
25332,Bruno BIGOURDAN,Éducation,1.0
25337,Bruno BIGOURDAN,Grand Lyon,1.0
25338,Bruno BIGOURDAN,Patrimoine,4.0
25343,Bruno BIGOURDAN,Inclusion,1.0
25347,Bruno BIGOURDAN,Biodiversité,1.0
25348,Bruno BIGOURDAN,Insertion,1.0
25920,Abdel MOKTARI,Économie,1.0
25926,Abdel MOKTARI,Entreprise,1.0
25927,Abdel MOKTARI,Finance,1.0
25928,Abdel MOKTARI,Solidarité,1.0
25945,Abdel MOKTARI,Transition,2.0
26532,Pierre MICHEL_,Solidarité,1.0
26534,Pierre MICHEL_,Attractivité,1.0
26536,Pierre MICHEL_,Institution,1.0
26539,Pierre MICHEL_,International,2.0
26540,Pierre MICHEL_,Éducation,2.0
26545,Pierre MICHEL_,Grand Lyon,1.0
26551,Pierre MICHEL_,Inclusion,1.0
27124,Philippe GARGOV,Usage,1.0
27126,Philippe GARGOV,Data,2.0
27130,Philippe GARGOV,Cadre de vie,2.0
27132,Philippe GARGOV,Ressources,1.0
27133,Philippe GARGOV,Mobilité,1.0
27136,Philippe GARGOV,Solidarité,2.0
27137,Philippe GARGOV,Numérique,3.0
27145,Philippe GARGOV,Urbanisme,5.0
27146,Philippe GARGOV,Politique de la ville,5.0
27155,Philippe GARGOV,Inclusion,2.0
27165,Philippe GARGOV,Culture,4.0
27170,Philippe GARGOV,Climat,1.0
27173,Philippe GARGOV,Pauvreté,2.0
27176,Philippe GARGOV,N,1.0
27177,Philippe GARGOV,A,1.0
27730,Margot BALDASSI,Data,1.0
27740,Margot BALDASSI,Solidarité,2.0
27741,Margot BALDASSI,Numérique,2.0
27749,Margot BALDASSI,Urbanisme,2.0
27750,Margot BALDASSI,Politique de la ville,1.0
27759,Margot BALDASSI,Inclusion,2.0
27769,Margot BALDASSI,Culture,4.0
27776,Margot BALDASSI,Genre,1.0
27777,Margot BALDASSI,Pauvreté,2.0
28330,Eddy MAAROUFI,Innovation,3.0
28332,Eddy MAAROUFI,Usage,1.0
28333,Eddy MAAROUFI,Santé,5.0
28336,Eddy MAAROUFI,Économie,2.0
28337,Eddy MAAROUFI,Social,1.0
28338,Eddy MAAROUFI,Cadre de vie,5.0
28339,Eddy MAAROUFI,Service public,7.0
28340,Eddy MAAROUFI,Ressources,2.0
28343,Eddy MAAROUFI,Finance,1.0
28345,Eddy MAAROUFI,Numérique,4.0
28347,Eddy MAAROUFI,Travail,1.0
28349,Eddy MAAROUFI,Évaluation,1.0
28350,Eddy MAAROUFI,Recherche,2.0
28352,Eddy MAAROUFI,Éducation,1.0
28355,Eddy MAAROUFI,Citoyenneté,1.0
28357,Eddy MAAROUFI,Grand Lyon,4.0
28359,Eddy MAAROUFI,Prospective,4.0
28361,Eddy MAAROUFI,Transition,3.0
28364,Eddy MAAROUFI,Jeunesse,1.0
28366,Eddy MAAROUFI,Sport,2.0
28367,Eddy MAAROUFI,Biodiversité,1.0
28368,Eddy MAAROUFI,Insertion,1.0
28373,Eddy MAAROUFI,Culture,3.0
28378,Eddy MAAROUFI,Climat,3.0
28379,Eddy MAAROUFI,Veille M3,10.0
28380,Eddy MAAROUFI,Genre,1.0
28936,Benjamin LIPPENS,Usage,1.0
28942,Benjamin LIPPENS,Cadre de vie,1.0
28943,Benjamin LIPPENS,Service public,1.0
28952,Benjamin LIPPENS,Institution,1.0
28954,Benjamin LIPPENS,Recherche,2.0
28958,Benjamin LIPPENS,Politique de la ville,5.0
28959,Benjamin LIPPENS,Citoyenneté,3.0
28964,Benjamin LIPPENS,Laïcité,2.0
28966,Benjamin LIPPENS,Concertation,2.0
28967,Benjamin LIPPENS,Inclusion,7.0
28968,Benjamin LIPPENS,Jeunesse,1.0
28969,Benjamin LIPPENS,Cohésion sociale,4.0
28980,Benjamin LIPPENS,Clivages,1.0
29547,Isabelle BARAUD-SERFATY,Service public,1.0
29549,Isabelle BARAUD-SERFATY,Mobilité,2.0
29552,Isabelle BARAUD-SERFATY,Solidarité,1.0
29553,Isabelle BARAUD-SERFATY,Numérique,1.0
29561,Isabelle BARAUD-SERFATY,Urbanisme,4.0
29571,Isabelle BARAUD-SERFATY,Inclusion,2.0
29579,Isabelle BARAUD-SERFATY,Temps,1.0
29584,Isabelle BARAUD-SERFATY,Clivages,1.0
29589,Isabelle BARAUD-SERFATY,Pauvreté,2.0
30145,David CHEVALLIER,Santé,1.0
30156,David CHEVALLIER,Solidarité,8.0
30162,David CHEVALLIER,Recherche,1.0
30165,David CHEVALLIER,Urbanisme,1.0
30167,David CHEVALLIER,Citoyenneté,2.0
30175,David CHEVALLIER,Inclusion,13.0
30193,David CHEVALLIER,Pauvreté,11.0
30750,Caroline HAMON,Data,1.0
30752,Caroline HAMON,Économie,4.0
30754,Caroline HAMON,Cadre de vie,2.0
30755,Caroline HAMON,Service public,3.0
30757,Caroline HAMON,Mobilité,3.0
30763,Caroline HAMON,Travail,1.0
30768,Caroline HAMON,Éducation,1.0
30772,Caroline HAMON,Valeurs,1.0
30773,Caroline HAMON,Grand Lyon,2.0
30777,Caroline HAMON,Transition,12.0
30780,Caroline HAMON,Jeunesse,1.0
30794,Caroline HAMON,Climat,1.0
31350,Anouk JORDAN,Innovation,2.0
31353,Anouk JORDAN,Santé,3.0
31355,Anouk JORDAN,Management,1.0
31356,Anouk JORDAN,Économie,3.0
31357,Anouk JORDAN,Social,2.0
31362,Anouk JORDAN,Entreprise,1.0
31364,Anouk JORDAN,Solidarité,1.0
31365,Anouk JORDAN,Numérique,2.0
31367,Anouk JORDAN,Travail,6.0
31372,Anouk JORDAN,Éducation,1.0
31380,Anouk JORDAN,Laïcité,1.0
31388,Anouk JORDAN,Insertion,1.0
31393,Anouk JORDAN,Culture,1.0
31956,Benjamin  PRADEL,Usage,1.0
31960,Benjamin  PRADEL,Économie,1.0
31962,Benjamin  PRADEL,Cadre de vie,2.0
31965,Benjamin  PRADEL,Mobilité,3.0
31968,Benjamin  PRADEL,Solidarité,2.0
31969,Benjamin  PRADEL,Numérique,1.0
31977,Benjamin  PRADEL,Urbanisme,8.0
31978,Benjamin  PRADEL,Politique de la ville,3.0
31980,Benjamin  PRADEL,Valeurs,3.0
31985,Benjamin  PRADEL,Transition,3.0
31987,Benjamin  PRADEL,Inclusion,3.0
31995,Benjamin  PRADEL,Temps,6.0
32000,Benjamin  PRADEL,Clivages,1.0
32005,Benjamin  PRADEL,Pauvreté,3.0
32560,Catherine DEBRAND,Usage,1.0
32561,Catherine DEBRAND,Santé,1.0
32563,Catherine DEBRAND,Management,1.0
32564,Catherine DEBRAND,Économie,1.0
32565,Catherine DEBRAND,Social,1.0
32566,Catherine DEBRAND,Cadre de vie,2.0
32567,Catherine DEBRAND,Service public,1.0
32570,Catherine DEBRAND,Entreprise,2.0
32573,Catherine DEBRAND,Numérique,3.0
32575,Catherine DEBRAND,Travail,5.0
32580,Catherine DEBRAND,Éducation,1.0
32584,Catherine DEBRAND,Valeurs,3.0
32585,Catherine DEBRAND,Grand Lyon,2.0
32589,Catherine DEBRAND,Transition,3.0
32592,Catherine DEBRAND,Jeunesse,2.0
32601,Catherine DEBRAND,Culture,1.0
32614,Catherine DEBRAND,Action publique,2.0
33162,François MAYSSAL,Innovation,16.0
33164,François MAYSSAL,Usage,5.0
33166,François MAYSSAL,Data,1.0
33168,François MAYSSAL,Économie,2.0
33171,François MAYSSAL,Service public,3.0
33173,François MAYSSAL,Mobilité,1.0
33174,François MAYSSAL,Entreprise,3.0
33177,François MAYSSAL,Numérique,15.0
33183,François MAYSSAL,International,1.0
33184,François MAYSSAL,Éducation,1.0
33196,François MAYSSAL,Jeunesse,1.0
33207,François MAYSSAL,Personnes âgées,1.0
33767,Camille DUTHY,Handicap,1.0
33774,Camille DUTHY,Cadre de vie,4.0
33792,Camille DUTHY,Valeurs,2.0
33797,Camille DUTHY,Transition,2.0
33798,Camille DUTHY,Concertation,1.0
33799,Camille DUTHY,Inclusion,1.0
34378,Manon SCOTTO,Cadre de vie,1.0
34382,Manon SCOTTO,Entreprise,1.0
34980,Annabelle RICHARD,Économie,1.0
34984,Annabelle RICHARD,Ressources,1.0
35581,Julie JEAMMAUD,Santé,1.0
35583,Julie JEAMMAUD,Management,2.0
35584,Julie JEAMMAUD,Économie,2.0
35588,Julie JEAMMAUD,Ressources,1.0
35590,Julie JEAMMAUD,Entreprise,1.0
35593,Julie JEAMMAUD,Numérique,2.0
35594,Julie JEAMMAUD,Attractivité,2.0
35595,Julie JEAMMAUD,Travail,5.0
35603,Julie JEAMMAUD,Citoyenneté,1.0
35604,Julie JEAMMAUD,Valeurs,1.0
35605,Julie JEAMMAUD,Grand Lyon,3.0
35607,Julie JEAMMAUD,Prospective,1.0
35614,Julie JEAMMAUD,Sport,1.0
35621,Julie JEAMMAUD,Culture,6.0
35627,Julie JEAMMAUD,Veille M3,6.0
35628,Julie JEAMMAUD,Genre,1.0
36182,Lionel GASTINE,Innovation,1.0
36185,Lionel GASTINE,Santé,1.0
36187,Lionel GASTINE,Management,1.0
36191,Lionel GASTINE,Service public,2.0
36194,Lionel GASTINE,Entreprise,1.0
36197,Lionel GASTINE,Numérique,2.0
36199,Lionel GASTINE,Travail,2.0
36200,Lionel GASTINE,Institution,1.0
36204,Lionel GASTINE,Éducation,1.0
36209,Lionel GASTINE,Grand Lyon,1.0
36216,Lionel GASTINE,Jeunesse,1.0
36220,Lionel GASTINE,Insertion,1.0
36794,Matias GOMEZ,Cadre de vie,3.0
36795,Matias GOMEZ,Service public,1.0
36809,Matias GOMEZ,Urbanisme,1.0
36812,Matias GOMEZ,Valeurs,2.0
37397,Frédérique SONNET,Social,1.0
37398,Frédérique SONNET,Cadre de vie,1.0
37401,Frédérique SONNET,Mobilité,2.0
37404,Frédérique SONNET,Solidarité,1.0
37421,Frédérique SONNET,Transition,2.0
37996,Nicolas RIO,Usage,1.0
38003,Nicolas RIO,Service public,1.0
38023,Nicolas RIO,Prospective,2.0
38029,Nicolas RIO,Cohésion sociale,1.0
38033,Nicolas RIO,Démocratie,1.0
38038,Nicolas RIO,Justice,1.0
38040,Nicolas RIO,Clivages,1.0
38598,Natacha ISRAËL,Innovation,2.0
38604,Natacha ISRAËL,Économie,1.0
38610,Natacha ISRAËL,Entreprise,2.0
38613,Natacha ISRAËL,Numérique,3.0
39202,Sophie KELLER,Innovation,16.0
39205,Sophie KELLER,Santé,1.0
39208,Sophie KELLER,Économie,3.0
39209,Sophie KELLER,Social,1.0
39210,Sophie KELLER,Cadre de vie,2.0
39213,Sophie KELLER,Mobilité,3.0
39214,Sophie KELLER,Entreprise,16.0
39217,Sophie KELLER,Numérique,5.0
39225,Sophie KELLER,Urbanisme,1.0
39233,Sophie KELLER,Transition,3.0
39236,Sophie KELLER,Jeunesse,6.0
39237,Sophie KELLER,Cohésion sociale,1.0
39240,Sophie KELLER,Insertion,1.0
39245,Sophie KELLER,Culture,6.0
39247,Sophie KELLER,Personnes âgées,1.0
39253,Sophie KELLER,Pauvreté,1.0
39806,Clément JOURDAN,Innovation,6.0
39808,Clément JOURDAN,Usage,1.0
39818,Clément JOURDAN,Entreprise,6.0
39833,Clément JOURDAN,Grand Lyon,1.0
40410,Théo BATTAGLIA,Innovation,2.0
40422,Théo BATTAGLIA,Entreprise,2.0
40467,Théo BATTAGLIA,"
   	Théo BATTAGLIA
",1.0
41014,Sylvie  BOUTAUDOU,Innovation,1.0
41018,Sylvie  BOUTAUDOU,Data,1.0
41029,Sylvie  BOUTAUDOU,Numérique,1.0
41629,Solène MANOUVRIER,Mobilité,1.0
41649,Solène MANOUVRIER,Transition,1.0
42222,Claire DELIGANT,Innovation,1.0
42253,Claire DELIGANT,Transition,1.0
42826,Mylène MARTIN,Innovation,1.0
42857,Mylène MARTIN,Transition,1.0
43448,Anne-Sophie GORGE,Institution,1.0
43469,Anne-Sophie GORGE,Démocratie,1.0
43477,Anne-Sophie GORGE,Égalité,1.0
44039,Gilles PINSON,Management,1.0
44047,Gilles PINSON,Finance,1.0
44048,Gilles PINSON,Solidarité,1.0
44054,Gilles PINSON,Recherche,1.0
44056,Gilles PINSON,Éducation,1.0
44057,Gilles PINSON,Urbanisme,1.0
44077,Gilles PINSON,Culture,1.0
44644,Deborah GALIMBERTI,Économie,1.0
44651,Deborah GALIMBERTI,Finance,1.0
44652,Deborah GALIMBERTI,Solidarité,1.0
44659,Deborah GALIMBERTI,International,1.0
45255,Rémi DORMOIS,Finance,1.0
45256,Rémi DORMOIS,Solidarité,1.0
45846,Hubert GUILLAUD,Innovation,2.0
45850,Hubert GUILLAUD,Data,1.0
45855,Hubert GUILLAUD,Service public,1.0
45860,Hubert GUILLAUD,Solidarité,1.0
45863,Hubert GUILLAUD,Travail,1.0
46450,Nicolas MATYJASIK,Innovation,1.0
46455,Nicolas MATYJASIK,Management,1.0
46459,Nicolas MATYJASIK,Service public,1.0
46484,Nicolas MATYJASIK,Jeunesse,1.0
47074,Adeline CHARVET,Recherche,1.0
47091,Adeline CHARVET,Biodiversité,1.0
47678,Charlotte VISAGE,Recherche,1.0
47695,Charlotte VISAGE,Biodiversité,1.0
48285,Yves CHALAS,Urbanisme,1.0
48299,Yves CHALAS,Biodiversité,1.0
48874,Gaspard LANDEL,Cadre de vie,1.0
48878,Gaspard LANDEL,Entreprise,1.0
48883,Gaspard LANDEL,Travail,1.0
48893,Gaspard LANDEL,Grand Lyon,2.0
48900,Gaspard LANDEL,Jeunesse,1.0
48914,Gaspard LANDEL,Climat,1.0
49471,Bruno BENOIT,Handicap,1.0
49473,Bruno BENOIT,Santé,2.0
49476,Bruno BENOIT,Économie,1.0
49478,Bruno BENOIT,Cadre de vie,3.0
49480,Bruno BENOIT,Ressources,1.0
49482,Bruno BENOIT,Entreprise,1.0
49483,Bruno BENOIT,Finance,1.0
49484,Bruno BENOIT,Solidarité,2.0
49486,Bruno BENOIT,Attractivité,1.0
49491,Bruno BENOIT,International,1.0
49492,Bruno BENOIT,Éducation,1.0
49495,Bruno BENOIT,Citoyenneté,1.0
49496,Bruno BENOIT,Valeurs,4.0
49497,Bruno BENOIT,Grand Lyon,3.0
49498,Bruno BENOIT,Patrimoine,28.0
49501,Bruno BENOIT,Transition,1.0
49507,Bruno BENOIT,Biodiversité,3.0
49512,Bruno BENOIT,Pensées politiques,4.0
49513,Bruno BENOIT,Culture,2.0
50077,Bruno FANTON,Santé,1.0
50088,Bruno FANTON,Solidarité,1.0
50089,Bruno FANTON,Numérique,2.0
50098,Bruno FANTON,Politique de la ville,1.0
50101,Bruno FANTON,Grand Lyon,1.0
50678,Bruno MARZLOFF,Innovation,1.0
50680,Bruno MARZLOFF,Usage,1.0
50689,Bruno MARZLOFF,Mobilité,3.0
50693,Bruno MARZLOFF,Numérique,1.0
50698,Bruno MARZLOFF,Recherche,1.0
50701,Bruno MARZLOFF,Urbanisme,1.0
50719,Bruno MARZLOFF,Temps,3.0
51290,Jérôme SAINTE,Cadre de vie,1.0
51315,Jérôme SAINTE,Inclusion,1.0
51326,Jérôme SAINTE,Justice,1.0
51894,Leila BOUTAMINE,Cadre de vie,1.0
51919,Leila BOUTAMINE,Inclusion,1.0
51930,Leila BOUTAMINE,Justice,1.0
52496,Camille GUEZENNEC,Économie,1.0
52503,Camille GUEZENNEC,Finance,1.0
52504,Camille GUEZENNEC,Solidarité,1.0
53100,Guillaume MALOCHET,Économie,1.0
53107,Guillaume MALOCHET,Finance,1.0
53108,Guillaume MALOCHET,Solidarité,1.0
53706,Bruno DURIEZ,Cadre de vie,1.0
53728,Bruno DURIEZ,Laïcité,1.0
54310,Caroline RICHEMONT,Cadre de vie,1.0
54311,Caroline RICHEMONT,Service public,1.0
54317,Caroline RICHEMONT,Numérique,1.0
54329,Caroline RICHEMONT,Grand Lyon,1.0
54351,Caroline RICHEMONT,Veille M3,1.0
54907,Brice DURY,Handicap,1.0
54908,Brice DURY,Usage,2.0
54909,Brice DURY,Santé,1.0
54914,Brice DURY,Cadre de vie,2.0
54915,Brice DURY,Service public,1.0
54917,Brice DURY,Mobilité,4.0
54929,Brice DURY,Urbanisme,1.0
54937,Brice DURY,Transition,3.0
54939,Brice DURY,Inclusion,1.0
55515,Brigitte AURIACOMBE,Management,1.0
55519,Brigitte AURIACOMBE,Service public,1.0
56116,Pascal BAVOUX,Usage,1.0
56122,Pascal BAVOUX,Cadre de vie,1.0
56137,Pascal BAVOUX,Urbanisme,1.0
56732,Cyria EMELIANOFF,Solidarité,1.0
56740,Cyria EMELIANOFF,Éducation,1.0
57363,Cyrille HARPET,Temps,1.0
57948,Danielle BILLY-ROUIS,Éducation,1.0
58552,Danielle COLARDYN,Éducation,1.0
59156,Claire BÉLISLE,Éducation,1.0
59762,Claude BREVAN,Politique de la ville,1.0
59779,Claude BREVAN,Temps,1.0
60366,Dominique LAROUSSE,Politique de la ville,1.0
60383,Dominique LAROUSSE,Temps,1.0
60960,Claudio BOLZMAN,Solidarité,1.0
60967,Claudio BOLZMAN,International,1.0
60979,Claudio BOLZMAN,Inclusion,2.0
60991,Claudio BOLZMAN,Personnes âgées,1.0
61564,Chris OLIVIER,Solidarité,1.0
61583,Chris OLIVIER,Inclusion,1.0
61601,Chris OLIVIER,Pauvreté,1.0
62159,Christelle MOREL-JOURNEL,Management,1.0
62174,Christelle MOREL-JOURNEL,Recherche,1.0
62176,Christelle MOREL-JOURNEL,Éducation,1.0
62177,Christelle MOREL-JOURNEL,Urbanisme,1.0
62778,"CES - CONSEIL ÉCONOMIQUE, SOCIAL",Recherche,2.0
62779,"CES - CONSEIL ÉCONOMIQUE, SOCIAL",International,2.0
62780,"CES - CONSEIL ÉCONOMIQUE, SOCIAL",Éducation,1.0
62792,"CES - CONSEIL ÉCONOMIQUE, SOCIAL",Jeunesse,1.0
62799,"CES - CONSEIL ÉCONOMIQUE, SOCIAL",Temps,1.0
63368,Christian LEFÈVRE,Économie,1.0
63374,Christian LEFÈVRE,Entreprise,2.0
63380,Christian LEFÈVRE,Institution,1.0
63383,Christian LEFÈVRE,International,2.0
63975,CCSPL  COMMISSION CONSULTATIVE DES SERVICES PUBLICS LOCAUX DU GRAND LYON,Service public,1.0
63976,CCSPL  COMMISSION CONSULTATIVE DES SERVICES PUBLICS LOCAUX DU GRAND LYON,Ressources,1.0
63995,CCSPL  COMMISSION CONSULTATIVE DES SERVICES PUBLICS LOCAUX DU GRAND LYON,Prospective,1.0
63997,CCSPL  COMMISSION CONSULTATIVE DES SERVICES PUBLICS LOCAUX DU GRAND LYON,Transition,1.0
